segment_id,osm_way_id,road_name,highway_type,lanes,maxspeed_kmh,surface,oneway,u_osm_id,u_lat,u_lon,v_osm_id,v_lat,v_lon,length_m,bearing_deg,center_lat,center_lon,has_signal_start,has_signal_end,segment_index,way_total_segments,geometry_wkt
314,241160373,Rue 12.191,primary,2,50,asphalt,yes,355518455,6.3662753,2.3949332,5888395774,6.3664499,2.3948579,21.12,336.8,6.3663626,2.39489555,0,0,23,28,"LINESTRING(2.3949332 6.3662753, 2.3948579 6.3664499)"
315,241160373,Rue 12.191,primary,2,50,asphalt,yes,5888395774,6.3664499,2.3948579,355518655,6.3666783,2.3947737,27.05,339.9,6.3665641,2.3948158,0,0,24,28,"LINESTRING(2.3948579 6.3664499, 2.3947737 6.3666783)"
316,241160373,Rue 12.191,primary,2,50,asphalt,yes,355518655,6.3666783,2.3947737,5953981502,6.3668338,2.3947138,18.51,339.1,6.36675605,2.39474375,0,0,25,28,"LINESTRING(2.3947737 6.3666783, 2.3947138 6.3668338)"
317,241160373,Rue 12.191,primary,2,50,asphalt,yes,5953981502,6.3668338,2.3947138,355520424,6.3670037,2.3946554,19.96,341.1,6.36691875,2.3946845999999997,0,0,26,28,"LINESTRING(2.3947138 6.3668338, 2.3946554 6.3670037)"
318,241160373,Rue 12.191,primary,2,50,asphalt,yes,355520424,6.3670037,2.3946554,355518410,6.3671337,2.3946145,15.15,342.6,6.3670687,2.39463495,0,0,27,28,"LINESTRING(2.3946554 6.3670037, 2.3946145 6.3671337)"
319,241160381,Unknown,primary_link,2,50,asphalt,yes,356271587,6.3705334,2.3936088,2488584771,6.3703827,2.3935814,17.03,190.2,6.37045805,2.3935950999999998,0,0,0,6,"LINESTRING(2.3936088 6.3705334, 2.3935814 6.3703827)"
320,241160381,Unknown,primary_link,2,50,asphalt,yes,5892827997,6.3702862,2.3935973,5892827993,6.3698757,2.3937137,47.42,164.3,6.37008095,2.3936555000000004,0,0,3,6,"LINESTRING(2.3935973 6.3702862, 2.3937137 6.3698757)"
321,241160381,Unknown,primary_link,2,50,asphalt,yes,5892827993,6.3698757,2.3937137,2488584770,6.3694966,2.3938102,43.48,165.8,6.36968615,2.39376195,0,0,4,6,"LINESTRING(2.3937137 6.3698757, 2.3938102 6.3694966)"
322,241552005,Unknown,primary_link,2,50,asphalt,yes,2491592897,6.3657256,2.3952306,5888395759,6.3658235,2.395224,10.91,356.2,6.36577455,2.3952273,0,0,0,11,"LINESTRING(2.3952306 6.3657256, 2.395224 6.3658235)"
323,241552005,Unknown,primary_link,2,50,asphalt,yes,2782866447,6.3659473,2.3951841,4409440953,6.3662686,2.3950262,39.76,334.0,6.36610795,2.39510515,0,0,3,11,"LINESTRING(2.3951841 6.3659473, 2.3950262 6.3662686)"
324,241552005,Unknown,primary_link,2,50,asphalt,yes,4409440953,6.3662686,2.3950262,2491592898,6.3664248,2.394955,19.07,335.6,6.366346699999999,2.3949906,0,0,4,11,"LINESTRING(2.3950262 6.3662686, 2.394955 6.3664248)"
325,241552005,Unknown,primary_link,2,50,asphalt,yes,2491592898,6.3664248,2.394955,4409440969,6.3665365,2.3949109,13.34,338.6,6.36648065,2.3949329500000003,0,0,5,11,"LINESTRING(2.394955 6.3664248, 2.3949109 6.3665365)"
326,241552005,Unknown,primary_link,2,50,asphalt,yes,4409440969,6.3665365,2.3949109,5888395775,6.3669051,2.3947681,43.92,338.9,6.3667207999999995,2.3948395,0,0,6,11,"LINESTRING(2.3949109 6.3665365, 2.3947681 6.3669051)"
327,241552005,Unknown,primary_link,2,50,asphalt,yes,5888395775,6.3669051,2.3947681,5888395760,6.3671177,2.3947024,24.73,342.9,6.3670114,2.39473525,0,0,7,11,"LINESTRING(2.3947681 6.3669051, 2.3947024 6.3671177)"
328,241552005,Unknown,primary_link,2,50,asphalt,yes,5888395760,6.3671177,2.3947024,2782866450,6.3672929,2.3946574,20.11,345.7,6.3672053,2.3946799,0,0,8,11,"LINESTRING(2.3947024 6.3671177, 2.3946574 6.3672929)"
329,241552005,Unknown,primary_link,2,50,asphalt,yes,2782866450,6.3672929,2.3946574,5890542796,6.3675757,2.3945873,32.39,346.2,6.367434299999999,2.3946223499999997,0,0,9,11,"LINESTRING(2.3946574 6.3672929, 2.3945873 6.3675757)"
330,241552005,Unknown,primary_link,2,50,asphalt,yes,5890542796,6.3675757,2.3945873,4148791148,6.3681517,2.3944014,67.26,342.2,6.3678637,2.39449435,0,0,10,11,"LINESTRING(2.3945873 6.3675757, 2.3944014 6.3681517)"
331,241552007,Unknown,primary_link,2,50,asphalt,yes,2783251291,6.3689645,2.3942088,2491592906,6.3694878,2.3940641,60.35,344.6,6.369226149999999,2.39413645,0,0,0,6,"LINESTRING(2.3942088 6.3689645, 2.3940641 6.3694878)"
332,241552007,Unknown,primary_link,2,50,asphalt,yes,2491592906,6.3694878,2.3940641,2491592909,6.3699289,2.3939456,50.77,345.1,6.36970835,2.39400485,0,0,1,6,"LINESTRING(2.3940641 6.3694878, 2.3939456 6.3699289)"
333,241552007,Unknown,primary_link,2,50,asphalt,yes,2491592909,6.3699289,2.3939456,5892827996,6.3703201,2.3938405,45.02,345.1,6.370124499999999,2.39389305,0,0,2,6,"LINESTRING(2.3939456 6.3699289, 2.3938405 6.3703201)"
334,241552007,Unknown,primary_link,2,50,asphalt,yes,2491592911,6.3704443,2.3937922,2491592914,6.3705465,2.3936972,15.47,317.3,6.370495399999999,2.3937447,0,0,5,6,"LINESTRING(2.3937922 6.3704443, 2.3936972 6.3705465)"
335,242490559,Avenue du Renouveau,secondary,2,50,unpaved,no,1531017619,6.3860148,2.3840747,2782992575,6.3861295,2.3841738,16.81,40.7,6.38607215,2.38412425,0,0,0,31,"LINESTRING(2.3840747 6.3860148, 2.3841738 6.3861295)"
336,242490559,Avenue du Renouveau,secondary,2,50,unpaved,no,2782992575,6.3861295,2.3841738,2505169987,6.3862209,2.3842478,13.04,38.8,6.3861752,2.3842108,0,1,1,31,"LINESTRING(2.3841738 6.3861295, 2.3842478 6.3862209)"
337,242490559,Avenue du Renouveau,secondary,2,50,unpaved,no,2505169987,6.3862209,2.3842478,2782982217,6.3867661,2.3846517,75.28,36.4,6.3864935,2.38444975,1,0,2,31,"LINESTRING(2.3842478 6.3862209, 2.3846517 6.3867661)"
338,242490559,Avenue du Renouveau,secondary,2,50,unpaved,no,2782982217,6.3867661,2.3846517,2782982218,6.3871808,2.3849914,59.46,39.1,6.38697345,2.38482155,0,0,3,31,"LINESTRING(2.3846517 6.3867661, 2.3849914 6.3871808)"
339,242490559,Avenue du Renouveau,secondary,2,50,unpaved,no,2782982218,6.3871808,2.3849914,2782982219,6.3874551,2.3852258,40.02,40.3,6.38731795,2.3851086,0,0,4,31,"LINESTRING(2.3849914 6.3871808, 2.3852258 6.3874551)"
340,242490559,Avenue du Renouveau,secondary,2,50,unpaved,no,2782982219,6.3874551,2.3852258,2552327987,6.3879098,2.385612,66.16,40.2,6.38768245,2.3854189000000003,0,0,5,31,"LINESTRING(2.3852258 6.3874551, 2.385612 6.3879098)"
341,242490559,Avenue du Renouveau,secondary,2,50,unpaved,no,2552327987,6.3879098,2.385612,2505169989,6.3880546,2.3857381,21.29,40.9,6.3879822,2.38567505,0,0,6,31,"LINESTRING(2.385612 6.3879098, 2.3857381 6.3880546)"
342,242490559,Avenue du Renouveau,secondary,2,50,unpaved,no,2505169989,6.3880546,2.3857381,2782966110,6.3882279,2.3858853,25.22,40.2,6.38814125,2.3858117,0,0,7,31,"LINESTRING(2.3857381 6.3880546, 2.3858853 6.3882279)"
343,242490559,Avenue du Renouveau,secondary,2,50,unpaved,no,2782966110,6.3882279,2.3858853,2771945950,6.3886702,2.3862797,65.71,41.5,6.38844905,2.3860824999999997,0,0,8,31,"LINESTRING(2.3858853 6.3882279, 2.3862797 6.3886702)"
344,242490559,Avenue du Renouveau,secondary,2,50,unpaved,no,2771945950,6.3886702,2.3862797,2771945954,6.3890743,2.3866216,58.71,40.1,6.38887225,2.3864506499999996,0,0,9,31,"LINESTRING(2.3862797 6.3886702, 2.3866216 6.3890743)"
345,242490559,Avenue du Renouveau,secondary,2,50,unpaved,no,2771945954,6.3890743,2.3866216,2505169992,6.3892295,2.3867523,22.5,39.9,6.3891519,2.3866869499999996,0,0,10,31,"LINESTRING(2.3866216 6.3890743, 2.3867523 6.3892295)"
346,242490559,Avenue du Renouveau,secondary,2,50,unpaved,no,2505169992,6.3892295,2.3867523,5891055313,6.3895154,2.3870212,43.52,43.1,6.38937245,2.38688675,0,0,11,31,"LINESTRING(2.3867523 6.3892295, 2.3870212 6.3895154)"
347,242490559,Avenue du Renouveau,secondary,2,50,unpaved,no,5891055313,6.3895154,2.3870212,2782966113,6.3899446,2.3874785,69.51,46.6,6.38973,2.38724985,0,0,12,31,"LINESTRING(2.3870212 6.3895154, 2.3874785 6.3899446)"
348,242490559,Avenue du Renouveau,secondary,2,50,unpaved,no,2782966113,6.3899446,2.3874785,2483237652,6.3900565,2.3876207,20.04,51.6,6.39000055,2.3875496,0,0,13,31,"LINESTRING(2.3874785 6.3899446, 2.3876207 6.3900565)"
349,242490559,Avenue du Renouveau,secondary,2,50,unpaved,no,2483237652,6.3900565,2.3876207,5861237204,6.3901445,2.3877434,16.72,54.2,6.3901005,2.38768205,0,0,14,31,"LINESTRING(2.3876207 6.3900565, 2.3877434 6.3901445)"
350,242490559,Avenue du Renouveau,secondary,2,50,unpaved,no,5861237204,6.3901445,2.3877434,5861237203,6.3902351,2.3878768,17.85,55.7,6.3901898,2.3878101000000003,0,0,15,31,"LINESTRING(2.3877434 6.3901445, 2.3878768 6.3902351)"
351,242490559,Avenue du Renouveau,secondary,2,50,unpaved,no,5861237203,6.3902351,2.3878768,2782921028,6.3903189,2.3880092,17.35,57.5,6.390276999999999,2.387943,0,0,16,31,"LINESTRING(2.3878768 6.3902351, 2.3880092 6.3903189)"
352,242490559,Avenue du Renouveau,secondary,2,50,unpaved,no,2782921028,6.3903189,2.3880092,2782921030,6.3905354,2.3884393,53.28,63.1,6.39042715,2.38822425,0,0,17,31,"LINESTRING(2.3880092 6.3903189, 2.3884393 6.3905354)"
353,242490559,Avenue du Renouveau,secondary,2,50,unpaved,no,2782921030,6.3905354,2.3884393,2505169999,6.3905697,2.3885246,10.17,68.0,6.390552550000001,2.38848195,0,0,18,31,"LINESTRING(2.3884393 6.3905354, 2.3885246 6.3905697)"
354,242490559,Avenue du Renouveau,secondary,2,50,unpaved,no,2505169999,6.3905697,2.3885246,2505170001,6.3908268,2.3890886,68.57,65.4,6.39069825,2.3888066,0,0,19,31,"LINESTRING(2.3885246 6.3905697, 2.3890886 6.3908268)"
355,242490559,Avenue du Renouveau,secondary,2,50,unpaved,no,2505170001,6.3908268,2.3890886,2483237662,6.3909065,2.3893318,28.3,71.7,6.3908666499999995,2.3892102,0,0,20,31,"LINESTRING(2.3890886 6.3908268, 2.3893318 6.3909065)"
356,242490559,Avenue du Renouveau,secondary,2,50,unpaved,no,2483237662,6.3909065,2.3893318,7769991280,6.3909442,2.3894808,16.99,75.7,6.39092535,2.3894063,0,0,21,31,"LINESTRING(2.3893318 6.3909065, 2.3894808 6.3909442)"
357,242490559,Avenue du Renouveau,secondary,2,50,unpaved,no,7769991280,6.3909442,2.3894808,2505170009,6.3909632,2.3896256,16.14,82.5,6.3909537,2.3895532,0,0,22,31,"LINESTRING(2.3894808 6.3909442, 2.3896256 6.3909632)"
358,242490559,Avenue du Renouveau,secondary,2,50,unpaved,no,2505170009,6.3909632,2.3896256,5953770147,6.3909748,2.3897678,15.77,85.3,6.390969,2.3896967,0,0,23,31,"LINESTRING(2.3896256 6.3909632, 2.3897678 6.3909748)"
359,242490559,Avenue du Renouveau,secondary,2,50,unpaved,no,5953770147,6.3909748,2.3897678,2505170010,6.3909793,2.3899414,19.19,88.5,6.39097705,2.3898546,0,0,24,31,"LINESTRING(2.3897678 6.3909748, 2.3899414 6.3909793)"
360,242490559,Avenue du Renouveau,secondary,2,50,unpaved,no,2505170010,6.3909793,2.3899414,2483237664,6.3909291,2.3908042,95.51,93.4,6.3909541999999995,2.3903727999999997,0,0,25,31,"LINESTRING(2.3899414 6.3909793, 2.3908042 6.3909291)"
361,242490559,Avenue du Renouveau,secondary,2,50,unpaved,no,2483237664,6.3909291,2.3908042,2782950719,6.3909336,2.391127,35.67,89.2,6.390931350000001,2.3909656,0,0,26,31,"LINESTRING(2.3908042 6.3909291, 2.391127 6.3909336)"
362,242490559,Avenue du Renouveau,secondary,2,50,unpaved,no,2782950719,6.3909336,2.391127,2771966891,6.3908859,2.3923021,129.96,92.3,6.3909097500000005,2.39171455,0,0,27,31,"LINESTRING(2.391127 6.3909336, 2.3923021 6.3908859)"
363,242490559,Avenue du Renouveau,secondary,2,50,unpaved,no,2771966891,6.3908859,2.3923021,2782950718,6.3908575,2.3932807,108.19,91.7,6.3908717,2.3927914,0,0,28,31,"LINESTRING(2.3923021 6.3908859, 2.3932807 6.3908575)"
364,242490559,Avenue du Renouveau,secondary,2,50,unpaved,no,2782950718,6.3908575,2.3932807,2782921033,6.3908466,2.3941771,99.06,90.7,6.3908520499999995,2.3937289,0,0,29,31,"LINESTRING(2.3932807 6.3908575, 2.3941771 6.3908466)"
365,242490559,Avenue du Renouveau,secondary,2,50,unpaved,no,2782921033,6.3908466,2.3941771,2483237661,6.3908401,2.3944906,34.65,91.2,6.39084335,2.3943338499999998,0,0,30,31,"LINESTRING(2.3941771 6.3908466, 2.3944906 6.3908401)"
366,243078495,Avenue du Renouveau,secondary,2,50,unpaved,no,1531017619,6.3860148,2.3840747,2423479967,6.3857929,2.383838,35.96,226.7,6.38590385,2.38395635,0,0,0,11,"LINESTRING(2.3840747 6.3860148, 2.383838 6.3857929)"
367,243078495,Avenue du Renouveau,secondary,2,50,unpaved,no,5953770149,6.385743,2.3837703,5890710401,6.3856804,2.3836804,12.13,235.0,6.3857117,2.3837253499999997,0,0,2,11,"LINESTRING(2.3837703 6.385743, 2.3836804 6.3856804)"
368,243078495,Avenue du Renouveau,secondary,2,50,unpaved,no,5890710401,6.3856804,2.3836804,5891055308,6.385557,2.3834924,24.9,236.6,6.3856187,2.3835864,0,0,3,11,"LINESTRING(2.3836804 6.3856804, 2.3834924 6.385557)"
369,243078495,Avenue du Renouveau,secondary,2,50,unpaved,no,5891055308,6.385557,2.3834924,2505169986,6.3855084,2.3834029,11.27,241.3,6.385532700000001,2.38344765,0,0,4,11,"LINESTRING(2.3834924 6.385557, 2.3834029 6.3855084)"
370,243078495,Avenue du Renouveau,secondary,2,50,unpaved,no,2505169986,6.3855084,2.3834029,5890710402,6.3853813,2.3831722,29.15,241.0,6.38544485,2.3832875500000004,0,0,5,11,"LINESTRING(2.3834029 6.3855084, 2.3831722 6.3853813)"
371,243078495,Avenue du Renouveau,secondary,2,50,unpaved,no,5890710402,6.3853813,2.3831722,2552327971,6.3849185,2.3821495,124.18,245.5,6.3851499,2.38266085,0,0,6,11,"LINESTRING(2.3831722 6.3853813, 2.3821495 6.3849185)"
372,243078495,Avenue du Renouveau,secondary,2,50,unpaved,no,2552327971,6.3849185,2.3821495,2552327967,6.3846713,2.3815684,69.85,246.8,6.3847949,2.38185895,0,0,7,11,"LINESTRING(2.3821495 6.3849185, 2.3815684 6.3846713)"
373,243078495,Avenue du Renouveau,secondary,2,50,unpaved,no,2552327967,6.3846713,2.3815684,2782057656,6.3846168,2.3814633,13.1,242.4,6.38464405,2.38151585,0,0,8,11,"LINESTRING(2.3815684 6.3846713, 2.3814633 6.3846168)"
374,243078495,Avenue du Renouveau,secondary,2,50,unpaved,no,2782057656,6.3846168,2.3814633,2782057654,6.3841557,2.380263,142.2,248.9,6.38438625,2.3808631499999997,0,0,9,11,"LINESTRING(2.3814633 6.3846168, 2.380263 6.3841557)"
375,243078495,Avenue du Renouveau,secondary,2,50,unpaved,no,2782057654,6.3841557,2.380263,5896209799,6.3835929,2.3789002,163.08,247.4,6.3838743000000004,2.3795816,0,0,10,11,"LINESTRING(2.380263 6.3841557, 2.3789002 6.3835929)"
376,243078496,Avenue du Renouveau,secondary,1,50,asphalt,yes,5836380864,6.3887922,2.402393,5836343786,6.3891416,2.4021803,45.41,328.8,6.3889669,2.4022866499999997,0,0,0,10,"LINESTRING(2.402393 6.3887922, 2.4021803 6.3891416)"
377,243078496,Avenue du Renouveau,secondary,1,50,asphalt,yes,5836343786,6.3891416,2.4021803,5836357896,6.3894433,2.4019566,41.67,323.6,6.38929245,2.40206845,0,0,1,10,"LINESTRING(2.4021803 6.3891416, 2.4019566 6.3894433)"
378,243078496,Avenue du Renouveau,secondary,1,50,asphalt,yes,5836357896,6.3894433,2.4019566,2782911382,6.3896472,2.4018091,27.92,324.3,6.389545249999999,2.40188285,0,0,2,10,"LINESTRING(2.4019566 6.3894433, 2.4018091 6.3896472)"
379,243078496,Avenue du Renouveau,secondary,1,50,asphalt,yes,2499506995,6.3897202,2.4017573,5953770142,6.3898,2.4016955,11.2,322.4,6.3897601,2.4017264000000003,0,0,4,10,"LINESTRING(2.4017573 6.3897202, 2.4016955 6.3898)"
380,243078496,Avenue du Renouveau,secondary,1,50,asphalt,yes,5953770142,6.3898,2.4016955,2505169995,6.3898681,2.4016224,11.07,313.2,6.38983405,2.40165895,0,0,5,10,"LINESTRING(2.4016955 6.3898, 2.4016224 6.3898681)"
381,243078496,Avenue du Renouveau,secondary,1,50,asphalt,yes,2505169995,6.3898681,2.4016224,2505169996,6.3899151,2.4015405,10.45,300.0,6.3898916,2.40158145,0,0,6,10,"LINESTRING(2.4016224 6.3898681, 2.4015405 6.3899151)"
382,243078496,Avenue du Renouveau,secondary,1,50,asphalt,yes,2505169996,6.3899151,2.4015405,5953770141,6.3901092,2.4011779,45.51,298.3,6.3900121500000004,2.4013592,0,0,7,10,"LINESTRING(2.4015405 6.3899151, 2.4011779 6.3901092)"
383,243078496,Avenue du Renouveau,secondary,1,50,asphalt,yes,5953770141,6.3901092,2.4011779,2771966869,6.3901634,2.4010621,14.14,295.2,6.3901363,2.4011199999999997,0,0,8,10,"LINESTRING(2.4011779 6.3901092, 2.4010621 6.3901634)"
384,243078496,Avenue du Renouveau,secondary,1,50,asphalt,yes,2771966869,6.3901634,2.4010621,2505169998,6.3902302,2.4008739,22.08,289.7,6.3901968,2.4009679999999998,0,0,9,10,"LINESTRING(2.4010621 6.3901634, 2.4008739 6.3902302)"
385,272080933,Rue 150,secondary,2,50,asphalt,yes,1569336272,6.3753796,2.4050422,2772106486,6.3760788,2.4059282,125.02,51.5,6.3757292,2.4054852,1,0,0,11,"LINESTRING(2.4050422 6.3753796, 2.4059282 6.3760788)"
386,272080933,Rue 150,secondary,2,50,asphalt,yes,2772106486,6.3760788,2.4059282,2772118161,6.377341,2.4075439,227.11,51.8,6.3767099,2.40673605,0,0,1,11,"LINESTRING(2.4059282 6.3760788, 2.4075439 6.377341)"
387,272080933,Rue 150,secondary,2,50,asphalt,yes,2772118161,6.377341,2.4075439,5892666648,6.3784123,2.4088743,189.22,51.0,6.37787665,2.4082090999999997,0,0,2,11,"LINESTRING(2.4075439 6.377341, 2.4088743 6.3784123)"
388,272080933,Rue 150,secondary,2,50,asphalt,yes,5892666648,6.3784123,2.4088743,2770108419,6.3793935,2.4101397,177.36,52.0,6.3789029,2.409507,0,0,3,11,"LINESTRING(2.4088743 6.3784123, 2.4101397 6.3793935)"
389,272080933,Rue 150,secondary,2,50,asphalt,yes,2770108419,6.3793935,2.4101397,2772189293,6.3803224,2.4113612,169.97,52.6,6.37985795,2.41075045,0,0,4,11,"LINESTRING(2.4101397 6.3793935, 2.4113612 6.3803224)"
390,272080933,Rue 150,secondary,2,50,asphalt,yes,2772189293,6.3803224,2.4113612,2772189304,6.3820791,2.4135822,313.68,51.5,6.38120075,2.4124717,0,0,5,11,"LINESTRING(2.4113612 6.3803224, 2.4135822 6.3820791)"
391,272080933,Rue 150,secondary,2,50,asphalt,yes,2772189304,6.3820791,2.4135822,2772189306,6.3831788,2.4149039,190.49,50.1,6.38262895,2.41424305,0,0,6,11,"LINESTRING(2.4135822 6.3820791, 2.4149039 6.3831788)"
392,272080933,Rue 150,secondary,2,50,asphalt,yes,2772189306,6.3831788,2.4149039,5887788712,6.3840484,2.4159899,154.12,51.1,6.3836136,2.4154469,0,0,7,11,"LINESTRING(2.4149039 6.3831788, 2.4159899 6.3840484)"
393,272080933,Rue 150,secondary,2,50,asphalt,yes,5954246507,6.3841017,2.4160588,5887475505,6.3841654,2.4161565,12.91,56.7,6.38413355,2.41610765,0,0,9,11,"LINESTRING(2.4160588 6.3841017, 2.4161565 6.3841654)"
394,272241267,Avenue du Renouveau,secondary,2,50,asphalt,no,2505169998,6.3902302,2.4008739,5836492953,6.390311,2.4007377,17.53,300.8,6.3902706,2.4008058,0,0,0,18,"LINESTRING(2.4008739 6.3902302, 2.4007377 6.390311)"
395,272241267,Avenue du Renouveau,secondary,2,50,asphalt,no,5836492953,6.390311,2.4007377,5953770145,6.3904377,2.400459,33.87,294.6,6.39037435,2.40059835,0,0,1,18,"LINESTRING(2.4007377 6.390311, 2.400459 6.3904377)"
396,272241267,Avenue du Renouveau,secondary,2,50,asphalt,no,5953770145,6.3904377,2.400459,2771966880,6.3905275,2.4002637,23.78,294.8,6.3904826,2.40036135,0,0,2,18,"LINESTRING(2.400459 6.3904377, 2.4002637 6.3905275)"
397,272241267,Avenue du Renouveau,secondary,2,50,asphalt,no,2771966880,6.3905275,2.4002637,2505170000,6.3906201,2.4000378,27.0,292.4,6.3905738,2.40015075,0,0,3,18,"LINESTRING(2.4002637 6.3905275, 2.4000378 6.3906201)"
398,272241267,Avenue du Renouveau,secondary,2,50,asphalt,no,2505170000,6.3906201,2.4000378,5836476577,6.3906509,2.3999166,13.82,284.3,6.3906355,2.3999772000000004,0,0,4,18,"LINESTRING(2.4000378 6.3906201, 2.3999166 6.3906509)"
399,272241267,Avenue du Renouveau,secondary,2,50,asphalt,no,5836476577,6.3906509,2.3999166,2505170002,6.3906664,2.3997947,13.58,277.3,6.39065865,2.39985565,0,0,5,18,"LINESTRING(2.3999166 6.3906509, 2.3997947 6.3906664)"
400,272241267,Avenue du Renouveau,secondary,2,50,asphalt,no,2505170002,6.3906664,2.3997947,2505170004,6.3907013,2.3992722,57.87,273.8,6.39068385,2.39953345,0,0,6,18,"LINESTRING(2.3997947 6.3906664, 2.3992722 6.3907013)"
401,272241267,Avenue du Renouveau,secondary,2,50,asphalt,no,2505170004,6.3907013,2.3992722,2782911400,6.3907108,2.3989961,30.53,272.0,6.39070605,2.39913415,0,0,7,18,"LINESTRING(2.3992722 6.3907013, 2.3989961 6.3907108)"
402,272241267,Avenue du Renouveau,secondary,2,50,asphalt,no,2782911400,6.3907108,2.3989961,2771966884,6.3907071,2.3988967,10.99,267.9,6.3907089500000005,2.3989464,0,0,8,18,"LINESTRING(2.3989961 6.3907108, 2.3988967 6.3907071)"
403,272241267,Avenue du Renouveau,secondary,2,50,asphalt,no,2771966884,6.3907071,2.3988967,2782911401,6.3907256,2.3980692,91.47,271.3,6.39071635,2.39848295,0,0,9,18,"LINESTRING(2.3988967 6.3907071, 2.3980692 6.3907256)"
404,272241267,Avenue du Renouveau,secondary,2,50,asphalt,no,2782911401,6.3907256,2.3980692,2782911407,6.3907405,2.3976249,49.12,271.9,6.39073305,2.39784705,0,0,10,18,"LINESTRING(2.3980692 6.3907256, 2.3976249 6.3907405)"
405,272241267,Avenue du Renouveau,secondary,2,50,asphalt,no,2782911407,6.3907405,2.3976249,2782911411,6.3907707,2.3971601,51.47,273.7,6.3907556,2.3973924999999996,0,0,11,18,"LINESTRING(2.3976249 6.3907405, 2.3971601 6.3907707)"
406,272241267,Avenue du Renouveau,secondary,2,50,asphalt,no,2782911411,6.3907707,2.3971601,2782911412,6.3907822,2.396783,41.69,271.8,6.390776450000001,2.39697155,0,0,12,18,"LINESTRING(2.3971601 6.3907707, 2.396783 6.3907822)"
407,272241267,Avenue du Renouveau,secondary,2,50,asphalt,no,2782911412,6.3907822,2.396783,2505170007,6.390784,2.396498,31.49,270.4,6.3907831,2.3966405,0,0,13,18,"LINESTRING(2.396783 6.3907822, 2.396498 6.390784)"
408,272241267,Avenue du Renouveau,secondary,2,50,asphalt,no,2505170007,6.390784,2.396498,2771966887,6.3907905,2.3960768,46.55,270.9,6.39078725,2.3962874,0,0,14,18,"LINESTRING(2.396498 6.390784, 2.3960768 6.3907905)"
409,272241267,Avenue du Renouveau,secondary,2,50,asphalt,no,2771966887,6.3907905,2.3960768,2771966889,6.3908158,2.3954816,65.83,272.4,6.39080315,2.3957791999999998,0,0,15,18,"LINESTRING(2.3960768 6.3907905, 2.3954816 6.3908158)"
410,272241267,Avenue du Renouveau,secondary,2,50,asphalt,no,2771966889,6.3908158,2.3954816,5836467512,6.3908152,2.3953634,13.06,269.7,6.3908155,2.3954225,0,0,16,18,"LINESTRING(2.3954816 6.3908158, 2.3953634 6.3908152)"
411,272241267,Avenue du Renouveau,secondary,2,50,asphalt,no,5836467512,6.3908152,2.3953634,2483237661,6.3908401,2.3944906,96.49,271.6,6.39082765,2.394927,0,0,17,18,"LINESTRING(2.3953634 6.3908152, 2.3944906 6.3908401)"
412,272241270,Avenue du Renouveau,secondary,1,50,asphalt,yes,2505169998,6.3902302,2.4008739,2771974404,6.3901009,2.4010382,23.16,128.4,6.390165550000001,2.40095605,0,0,0,12,"LINESTRING(2.4008739 6.3902302, 2.4010382 6.3901009)"
413,272241270,Avenue du Renouveau,secondary,1,50,asphalt,yes,2771974404,6.3901009,2.4010382,5836343808,6.3899346,2.4012912,33.52,123.5,6.39001775,2.4011647,0,0,1,12,"LINESTRING(2.4010382 6.3901009, 2.4012912 6.3899346)"
414,272241270,Avenue du Renouveau,secondary,1,50,asphalt,yes,5953770144,6.3898926,2.4013562,2771974397,6.3898366,2.4014287,10.15,127.9,6.389864599999999,2.40139245,0,0,3,12,"LINESTRING(2.4013562 6.3898926, 2.4014287 6.3898366)"
415,272241270,Avenue du Renouveau,secondary,1,50,asphalt,yes,2771974397,6.3898366,2.4014287,5836343807,6.389728,2.4015333,16.72,136.3,6.3897823,2.401481,0,0,4,12,"LINESTRING(2.4014287 6.3898366, 2.4015333 6.389728)"
416,272241270,Avenue du Renouveau,secondary,1,50,asphalt,yes,5836343807,6.389728,2.4015333,2771974395,6.38962,2.4016339,16.36,137.2,6.389673999999999,2.4015836000000004,0,0,5,12,"LINESTRING(2.4015333 6.389728, 2.4016339 6.38962)"
417,272241270,Avenue du Renouveau,secondary,1,50,asphalt,yes,2771974395,6.38962,2.4016339,5836343785,6.3893955,2.401831,33.13,138.9,6.38950775,2.40173245,0,0,6,12,"LINESTRING(2.4016339 6.38962, 2.401831 6.3893955)"
418,272241270,Avenue du Renouveau,secondary,1,50,asphalt,yes,5836357897,6.3893568,2.4018659,5836357895,6.3891735,2.4020311,27.36,138.2,6.38926515,2.4019485,0,0,8,12,"LINESTRING(2.4018659 6.3893568, 2.4020311 6.3891735)"
419,272241270,Avenue du Renouveau,secondary,1,50,asphalt,yes,2771974386,6.3891544,2.4020483,2782911377,6.3890581,2.402141,14.82,136.3,6.389106249999999,2.40209465,0,0,10,12,"LINESTRING(2.4020483 6.3891544, 2.402141 6.3890581)"
420,272241270,Avenue du Renouveau,secondary,1,50,asphalt,yes,2782911377,6.3890581,2.402141,5836380864,6.3887922,2.402393,40.62,136.7,6.38892515,2.402267,0,0,11,12,"LINESTRING(2.402141 6.3890581, 2.402393 6.3887922)"
